Base,Date,Timestamp,WST,IRR,TZS,VED,PLN,BRL,RSD,NGN,SSP,SDG,CNY,ANG,MOP,XOF,COU,CZK,LAK,MKD,IQD,SZL,AZN,MXV,SBD,AOA,EUR,GBP,XDR,CUC,LYD,SOS,SEK,HRK,BND,ZMW,BIF,HTG,XCD,HKD,USN,UYU,CHW,BSD,KMF,MDL,PEN,MGA,MVR,KWD,ALL,MNT,CLP,SRD,CLF,COP,HNL,OMR,CRC,UZS,SGD,NAD,ERN,ZAR,PKR,KHR,KZT,GIP,BAM,MUR,PAB,HUF,ILS,BMD,XSU,DJF,BOB,MWK,FKP,RON,YER,VUV,GTQ,PHP,FJD,PYG,BYN,CHF,GNF,AED,VND,RUB,LSL,MRU,KPW,CAD,LKR,CHE,SAR,SYP,XUA,JMD,UGX,NOK,MXN,NIO,UYI,NPR,BGN,ETB,ZWL,BZD,CDF,INR,AUD,RWF,XPF,KYD,ISK,DOP,QAR,KRW,BWP,BBD,SLL,JPY,DZD,THB,GYD,KGS,TOP,IDR,GEL,JOD,DKK,CVE,BDT,SVC,KES,EGP,GMD,LBP,BTN,CUP,ARS,UAH,AFN,AMD,VEF,NZD,MZN,TJS,MAD,TRY,PGK,SHP,TMT,TWD,AWG,TND,TTD,GHS,USD,BHD,LRD,MMK,XAF,STN,MYR,SCR,BOV
EUR,2019-01-16,2019-01-16 23:59:59,19.583546,1356.326016,1.13977,3.796005,129.155782,56.481268,353.65117,0.429739,4.682117,9.236295,8.811617,27.879009,9.972131,8.939157,11.383449,,1857.824467,95.637869,1.13977,,3029.799645,3.080285,1.940458,,8.500406,1.958751,1.139599,3553.23223,0.818056,1.796118,656.962994,1.511289,118.342018,2627.16967,39.131778,124.347124,1738.94621,,2.290479,,414.876035,,81.351089,9802.019565,1,129.893854,,202.559547,2.958065,3.375029,2.458028,31.94753,4.687646,762.506548,16124.322809,7.742171,1.578573,2.412324,0.028548,321.378625,1276.280289,2.280964,135.096665,21.524381,2.573201,10.746204,4216.407142,4136.224858,4.186599,830.310595,15.820012,110.558235,61.570933,148.147167,,1.682867,,285.341337,7.880197,7.701403,81.202487,663.346409,85.823275,138.527785,666.765459,,586.981554,9746.171317,32.489151,1.13977,1723.502544,207.848148,7.464239,11.94499,26437.529492,116.039717,554.589245,7.42389,159.431034,15.55273,1.128452,181.851114,10485.881561,15.617269,4.25795,79.612806,1.955842,238.040724,1.589033,15.614414,25.535422,0.949742,2.053295,30.203899,119.504909,75.624884,0.438817,89.320908,13.566687,4.203369,0.889032,491.953197,20.433844,1008.696239,6.088827,,17.694879,6887.457403,0.889032,367.410494,4576.175979,59.468054,685.731261,0.80878,0.884578,47990.005576,1025.846191,0.345293,9529.614605,1.505519,15.603787,10.247841,,54.263864,124.282206,2074.380965,57.564055,5.582021,4.275447,37.105181,,4.150187,42.715131,430.844331,9.730852,10.876937,1.543761,70.340896,35.081771,3.989194,3.037509,4.281637,17.09679,37.224699,3.706703,1.139485,9.207117,36.073449,2.022692
EUR,2019-01-17,2019-01-17 23:59:59,19.572794,1355.66014,1.13921,3.786713,129.297187,56.413515,353.398903,0.429545,4.684999,9.209432,8.804443,27.853283,9.966381,8.935111,11.377865,,1856.912801,95.590031,1.13921,,3026.830359,3.078772,1.939503,,8.496244,1.954083,1.138925,3568.575958,0.817391,1.795059,655.410291,1.512991,118.307294,2629.069574,38.850451,124.5728,1756.31902,,2.295794,,412.966439,,80.929717,9797.207847,1,129.28853,,202.460453,2.974491,3.444687,2.453405,31.933186,4.694112,763.842118,16154.000664,7.737687,1.583689,2.409547,0.028534,319.56895,1277.681091,2.27973,135.064576,21.656838,2.663133,10.745657,4231.311351,4112.549496,4.18455,829.34541,15.629655,110.44639,61.594811,148.230003,,1.684653,,285.087111,7.870291,7.719743,80.934279,663.020876,84.144915,137.822166,661.881622,,586.693177,9745.943542,32.410889,1.13921,1717.928468,206.815057,7.464584,11.984441,26424.550241,115.976223,553.439656,7.426174,158.596559,15.543956,1.132268,206.769118,10480.733852,15.629868,4.27249,79.573034,1.956253,237.969281,1.584448,15.630284,25.535409,0.949196,2.051148,30.18907,119.759484,75.62271,0.43862,89.305016,13.554347,4.207275,0.888544,492.537866,20.379349,1008.201029,6.103962,,17.680501,6888.746844,0.888544,367.230117,4573.928773,59.762516,682.819664,0.808385,0.877443,47966.445433,1025.36813,0.345123,9512.404976,1.504778,15.636114,10.27064,,54.236086,124.352197,2073.362568,57.598831,5.604284,4.272837,37.092495,,4.147837,42.932285,430.77777,9.736864,10.875583,1.54409,70.329151,35.135558,3.987236,3.03013,4.2876,17.088461,37.229414,3.827769,1.139153,9.202201,36.130624,2.021699
EUR,2019-01-18,2019-01-18 23:59:59,19.492878,1354.463418,1.137249,3.776239,128.705943,56.317008,352.790571,0.428664,4.676941,9.180901,8.782182,27.828922,9.953775,8.919955,11.358278,,1853.716088,95.15821,1.137249,,2997.720784,3.073472,1.939056,,8.481645,1.950842,1.137704,3552.196881,0.816356,1.792412,654.293814,1.507594,118.535876,2625.002002,39.033838,124.192114,1749.089173,,2.28661,,412.821735,,81.034714,9780.340764,1,129.248763,,202.112319,3.008,3.433927,2.442133,31.792973,4.70776,763.212173,16184.245691,7.709126,1.581209,2.413815,0.028485,318.25954,1280.319102,2.277057,134.684832,21.701784,2.572742,10.73681,4220.501603,4105.468856,4.177162,827.917578,15.751326,104.769099,61.536969,148.172595,,1.686597,,284.710671,7.860608,7.709187,80.997136,660.741978,85.692162,137.891866,661.879234,,585.683558,9729.164576,32.377922,1.137249,1715.544235,206.581694,7.471616,11.950258,26379.056425,115.647276,552.04381,7.433104,158.309256,15.526902,1.132484,181.675943,10462.690112,15.751331,4.268152,79.42467,1.957438,237.423891,1.586581,15.751318,25.602093,0.947994,2.047617,30.137095,119.837643,75.255288,0.43783,89.276357,13.542402,4.195482,0.875648,492.774258,20.342017,1006.46526,6.060972,,17.631612,6897.585478,0.875648,366.597876,4566.054657,59.916001,680.84252,0.806996,0.882756,47883.864545,1023.1989,0.345099,9501.714783,1.502196,15.728566,10.266572,,54.156972,124.841541,2069.792964,57.499751,5.595708,4.267076,37.040625,,4.140767,42.730426,431.931429,9.7344,10.87783,1.545184,70.286225,35.10919,3.980371,3.014154,4.292437,17.05914,37.192162,3.821583,1.137533,9.191136,36.119445,2.019129
EUR,2019-01-19,2019-01-19 23:59:59,19.492878,1354.463418,1.137249,3.776239,128.705524,56.317008,352.790571,0.428664,4.676941,9.180901,8.782182,27.828922,9.953775,8.919955,11.358278,,1853.716088,95.15821,1.137249,,2997.719627,3.073472,1.936171,,8.481645,1.950842,1.137647,3552.196881,0.816285,1.792351,654.293814,1.507594,118.535876,2625.002002,39.033838,124.192114,1749.089173,,2.28661,,412.821735,,81.034714,9780.340764,1,129.248763,,202.112319,3.008115,3.433927,2.442133,31.792973,4.70776,763.212173,16184.245691,7.709126,1.581209,2.413815,0.028485,318.25954,1280.319102,2.277057,134.684832,21.701784,2.572742,10.73681,4220.501603,4105.468856,4.177162,827.917578,15.751326,104.769099,61.536969,148.172595,,1.686597,,284.710671,7.860608,7.709187,80.997767,660.741978,85.692162,137.891866,661.879234,,585.683558,9729.164576,32.377922,1.137249,1715.544235,206.581694,7.471616,11.950258,26379.056425,115.647276,552.04381,7.433104,158.309256,15.526902,1.132484,181.675943,10462.690112,15.751331,4.268152,79.42467,1.957438,237.423891,1.586581,15.751318,25.602093,0.947994,2.047617,30.137095,119.837643,75.255288,0.43783,89.276357,13.542402,4.194379,0.875648,492.774258,20.342017,1006.46526,6.060972,,17.631612,6897.585478,0.875648,366.597876,4566.054657,59.916001,680.84252,0.806996,0.882756,47883.864545,1023.197901,0.345099,9501.714783,1.502196,15.728566,10.266572,,54.156972,124.841541,2069.792964,57.499751,5.595708,4.267076,37.040625,,4.140767,42.730426,431.931429,9.7344,10.87783,1.545184,70.286225,35.10919,3.980371,3.014154,4.292437,17.05914,37.192162,3.821583,1.137533,9.191136,36.103146,2.019129
EUR,2019-01-20,2019-01-20 23:59:59,19.479748,1353.593947,1.136519,3.773814,128.894473,56.280664,352.564024,0.428388,4.673929,9.175002,8.776539,27.810638,9.947379,8.915366,11.350981,,1852.525676,95.09711,1.136519,,3009.860665,3.071499,1.934917,,8.476141,1.949588,1.136917,3549.916619,0.816961,1.791173,653.872782,1.509013,118.458838,2623.309898,39.005543,124.124775,1747.965844,,2.285142,,412.556534,,80.965522,9774.061906,1,129.165133,,201.981813,2.958004,3.431718,2.440559,31.772546,4.704732,762.834045,16110.154658,7.704177,1.579684,2.412258,0.028467,317.952902,1280.618454,2.275595,134.597939,21.711715,2.57109,10.729869,4217.7922,4102.83284,4.174391,827.385902,15.740969,104.701774,61.496456,148.077144,,1.686378,,284.527453,7.855561,7.704232,80.963292,660.317499,85.637003,137.814216,661.453842,,585.307437,9722.918286,32.356907,1.136519,1714.441337,206.448439,7.464882,11.942515,26362.122919,115.572576,551.689522,7.428334,158.204289,15.516898,1.13137,181.558804,10455.973449,15.741061,4.263881,79.373682,1.956175,237.270901,1.586696,15.740409,25.574854,0.947385,2.046302,30.117749,119.760659,75.282898,0.437549,89.219053,13.53363,4.191686,0.875085,492.45076,20.342536,1005.81918,6.055831,,17.620848,6893.157276,0.875086,366.362545,4563.123074,59.874071,680.405403,0.806476,0.884326,47853.126014,1022.91795,0.344876,9495.614563,1.501224,15.722629,10.260095,,54.122185,124.638618,2068.464302,57.461913,5.591653,4.262856,37.0158,,4.138054,42.730843,431.652934,9.730889,10.870779,1.544071,70.23291,35.082059,3.977816,3.011986,4.289279,17.047872,37.177546,3.818809,1.136803,9.185231,36.095977,2.017833
EUR,2019-01-21,2019-01-21 23:59:59,19.479401,1357.101848,1.136887,3.784669,129.328132,56.315732,352.678262,0.428595,4.688747,9.177974,8.783562,27.745737,9.952191,8.919616,11.35466,,1853.12594,95.47921,1.136887,,3015.850308,3.072494,1.935547,,8.478869,1.95681,1.137512,3554.533621,0.817035,1.791586,656.301953,1.511776,118.395688,2628.481983,38.794555,124.250188,1750.003514,,2.292757,,412.041893,,81.298636,9777.227162,1,129.207139,,202.047268,2.975756,3.373173,2.447774,31.791906,4.71433,764.223212,16272.830109,7.708946,1.580163,2.412817,0.028476,317.669074,1288.513824,2.27673,134.78936,21.785249,2.571922,10.726585,4208.643785,4146.056081,4.176012,827.642035,15.746291,110.327479,61.52548,149.989968,,1.689812,,284.61944,7.85981,7.7289,80.936585,656.301758,86.214689,137.802402,661.66785,,585.497074,9738.348341,32.170491,1.136887,1715.391692,206.684536,7.466471,11.973693,26370.659224,115.723988,551.514978,7.427737,158.993393,15.512249,1.134047,181.617933,10373.634067,15.746041,4.268899,79.328667,1.955904,237.905164,1.588151,15.753861,25.589507,0.947743,2.046965,30.127502,119.327396,75.487583,0.437679,89.276288,13.564191,4.20207,0.886783,492.610037,20.376443,1018.178821,6.055965,,17.620892,6920.004783,0.886783,366.481177,4562.326607,60.169785,680.765674,0.806735,0.881957,47868.621459,1023.245908,0.344715,9493.932761,1.501712,15.717234,10.248683,,54.164668,124.68811,2041.337206,57.623092,5.58632,4.264011,37.040923,,4.139399,42.98593,430.845971,9.729822,10.871479,1.545246,70.265309,35.119586,3.979104,3.012322,4.284699,17.05355,37.179411,3.697327,1.137398,9.190647,36.163808,2.030249
EUR,2019-01-22,2019-01-22 23:59:59,19.472666,1352.265044,1.136357,3.793727,129.358887,56.170425,352.755977,0.428463,4.69884,9.173699,8.775916,27.806248,9.943921,8.916063,11.34937,,1850.559573,95.373329,1.136357,,3006.226024,3.071062,1.934646,,8.47493,1.956811,1.136528,3564.127477,0.816744,1.79095,656.28052,1.518003,118.419729,2623.052189,38.809982,124.692706,1751.751478,,2.284192,,413.065194,,80.954314,9749.944785,1,129.363032,,201.953218,2.974335,3.36998,2.448737,31.611221,4.774858,765.67001,16153.317311,7.708763,1.57387,2.414734,0.028463,318.213653,1285.389938,2.274646,134.874335,21.781009,2.571344,10.728292,4202.492012,4102.249572,4.174068,826.97193,15.73861,110.757889,61.555331,149.863139,,1.68324,,284.487059,7.881035,7.73635,80.978773,663.632614,85.624693,137.226786,659.087224,,585.223353,9727.217487,32.363562,1.136357,1716.356671,206.998574,7.466867,11.988216,26358.372964,115.676134,551.326569,7.425075,158.947914,15.510942,1.133176,182.101185,10454.486698,15.772355,4.335828,79.24887,1.955784,237.754366,1.595616,15.783617,25.626215,0.947063,2.045443,30.113465,119.76974,75.580477,0.437486,89.198928,13.596555,4.181737,0.874984,492.781404,20.353306,1006.812461,6.06872,,17.625148,6897.74456,0.874984,366.310431,4563.610269,60.18172,680.144096,0.806359,0.877018,47846.319218,1022.796249,0.344259,9494.263491,1.501011,15.874227,10.2554,,54.114483,124.271449,2068.170067,57.459882,5.590797,4.261908,37.011467,,4.137507,42.622469,430.898405,9.776068,10.864702,1.545275,70.232587,35.104362,3.988614,3.017003,4.286055,17.045665,37.147216,3.695604,1.1363,9.184265,36.117408,2.028512
EUR,2019-01-23,2019-01-23 23:59:59,19.494443,1355.458125,1.138562,3.801618,129.559775,56.427229,353.440377,0.429255,4.710207,9.081455,8.798125,27.872319,9.964008,8.932474,11.371392,,1855.855628,95.560673,1.138562,,3005.38249,3.07702,1.938401,,8.491371,1.959577,1.138505,3588.178313,0.817158,1.794465,657.212507,1.519075,118.444639,2636.115998,39.115286,124.785939,1745.017045,,2.295298,,412.727697,,81.028386,9791.633712,1,129.915597,,202.345449,2.979134,3.444135,2.451558,31.761367,4.765,765.339153,16088.963457,7.724176,1.58224,2.413295,0.028518,318.034236,1282.396666,2.279174,135.022455,21.675375,2.576331,10.749621,4204.138844,4058.973858,4.182169,828.873072,15.769118,110.780355,61.535293,150.267701,,1.676106,,284.973608,7.868204,7.733144,81.027878,664.92018,85.790558,137.014704,662.64333,,586.359283,9740.398699,32.448322,1.138562,1716.951498,207.43427,7.466808,11.986803,26409.516124,115.620726,552.281965,7.436521,158.544526,15.54194,1.132465,182.226569,10474.771522,15.769661,4.287595,79.482673,1.955934,238.039134,1.593301,15.791529,25.697575,0.949003,2.049981,30.171894,119.833755,75.227191,0.438358,89.390806,13.612634,4.182852,0.876716,492.570413,20.367749,1001.934608,6.022084,,17.704567,6897.518157,0.876716,367.021183,4571.326329,59.99309,684.810672,0.807923,0.870351,47939.155516,1024.783033,0.345496,9541.15001,1.503929,15.738009,10.265048,,54.223978,124.669063,2067.059409,57.559971,5.612775,4.271089,37.06018,,4.145528,42.722301,430.649887,9.750668,10.880088,1.546401,70.39158,35.150874,3.984967,3.02293,4.289248,17.07785,37.174409,3.817022,1.138733,9.20183,36.077044,2.032555
EUR,2019-01-24,2019-01-24 23:59:59,19.318549,1347.134692,1.131095,3.785214,128.800288,56.05719,351.551253,0.426446,4.686463,9.205644,8.737656,27.678136,9.895618,8.875084,11.296819,,1843.685256,94.895565,1.131095,,2981.677963,3.056842,1.925695,,8.435682,1.949499,1.130813,3586.703702,0.813582,1.782273,653.85257,1.510171,118.430404,2614.750649,38.803925,124.703373,1733.121151,,2.279553,,410.037218,,80.307976,9727.421112,1,128.29987,,201.018498,2.950196,3.435127,2.432644,31.415015,4.768129,760.211721,16054.768951,7.670354,1.572608,2.415342,0.028331,318.793585,1275.592499,2.263605,134.267919,21.522823,2.560572,10.67658,4175.269967,4021.044147,4.154738,823.437534,15.529998,110.705991,61.235206,150.707537,,1.673445,,283.16938,7.813098,7.678556,80.320611,662.822548,85.383566,136.104795,658.297715,,582.514231,9676.521049,32.264469,1.131095,1706.254929,205.56506,7.46557,11.890077,26236.324729,114.874142,549.46369,7.434236,157.447034,15.44061,1.126187,180.6923,10406.077975,15.529918,4.268019,78.949518,1.956342,235.92954,1.5953,15.529594,25.725971,0.942287,2.035972,29.97403,119.754731,74.386945,0.435455,88.813051,13.536984,4.155362,0.870927,492.594642,20.231902,995.364004,5.96076,,17.536163,6836.623774,0.870927,364.614289,4541.348235,59.754072,680.670556,0.802624,0.862122,47624.774423,1018.053299,0.343208,9495.5458,1.494069,15.515632,10.258187,,53.853752,123.970321,2058.593736,57.188234,5.627209,4.242343,36.834079,,4.118344,42.281475,426.457433,9.705249,10.859195,1.538912,69.970026,34.922004,3.958834,3.012956,4.287361,16.966242,36.907683,3.801557,1.130813,9.140552,35.841017,2.018722
EUR,2019-01-25,2019-01-25 23:59:59,19.5205,1356.658743,1.140049,3.810089,129.983581,56.47849,354.33423,0.429833,4.702138,9.278524,8.808535,27.897451,9.977769,8.944543,11.386247,,1859.420925,95.495142,1.140049,,2984.9889,3.081041,1.940939,,8.502532,1.965492,1.14022,3592.865571,0.818551,1.796473,659.085755,1.507089,118.314749,2635.570264,39.15557,124.208838,1739.149584,,2.298386,,412.413287,,80.926449,9781.62393,1,129.430233,,202.610022,3.027813,3.44337,2.458293,31.676315,4.75633,763.267509,16035.421334,7.742133,1.585103,2.422651,0.028555,317.51559,1274.940442,2.282265,135.221703,21.64806,2.580848,10.757738,4190.308859,4052.875885,4.187449,829.956331,15.550703,110.528235,61.707496,150.680764,,1.666985,,285.358457,7.877571,7.693856,80.915406,665.789208,86.033873,136.304742,661.229017,,587.125807,9753.122708,32.519954,1.140049,1718.628725,207.079002,7.462198,11.932943,26444.015026,114.871813,553.779438,7.418131,158.609412,15.563388,1.132104,183.263371,10477.054062,15.550708,4.299245,79.598593,1.955075,238.105056,1.585585,15.550695,25.648607,0.9501,2.053799,30.211308,119.56272,75.227341,0.439187,89.563993,13.631613,4.181964,0.866461,491.788839,20.42061,1005.523539,6.006012,,17.67503,6888.235687,0.866461,367.500625,4577.298597,59.9484,688.692871,0.809212,0.863542,48001.778879,1026.084567,0.345834,9570.714793,1.505896,15.527887,10.313575,,54.275514,124.886753,2076.029892,57.629944,5.705993,4.276102,37.125752,,4.151038,42.279918,432.694772,9.705587,10.881816,1.543517,70.558085,35.02578,3.990173,3.036807,4.284082,17.101149,37.188828,3.707612,1.14022,9.213252,35.948611,2.034932
EUR,2019-01-26,2019-01-26 23:59:59,19.425346,1353.922625,1.140049,3.79779,129.965628,56.47849,354.33423,0.427798,4.702138,9.278524,8.766809,27.677553,9.929036,8.944262,11.386247,,1859.420925,95.04307,1.140049,,2984.079211,3.081041,1.940939,,8.502532,1.955812,1.134623,3597.938791,0.818654,1.538896,655.96202,1.507089,118.462955,2624.394019,39.200032,124.362332,1730.941228,,2.287111,,412.413287,,80.830075,9781.62393,1,128.819922,,202.610022,3.030434,3.44337,2.446323,31.521268,4.75633,759.866153,16035.421334,7.704283,1.573702,2.424206,0.028555,317.435787,1275.715637,2.271092,135.358509,21.64806,2.580848,10.705007,4169.78797,4025.001716,4.187634,827.452091,15.550703,110.270181,61.768308,149.962533,,1.666582,,285.358457,7.840291,7.69226,80.845317,655.962019,86.119904,136.304742,661.229017,,587.125807,9718.127106,32.212141,1.140049,1710.990394,206.10996,7.462084,11.875329,26316.956524,114.372077,551.766839,7.417508,158.712016,15.562098,1.13232,183.263371,10345.549406,15.550708,4.304147,79.598593,1.957294,236.936903,1.587804,15.524627,25.663697,0.945597,2.053799,30.211308,119.260979,75.227341,0.438963,89.139894,13.564882,4.181964,0.866461,491.788839,20.42061,1016.599119,6.004872,,17.67503,6855.630275,0.866461,367.500625,4554.387536,59.970061,685.318325,0.808984,0.863707,48001.778879,1026.084567,0.345812,9493.879216,1.505896,15.527887,10.315057,,54.009882,124.898153,2037.097206,57.378119,5.575811,4.255406,36.955275,,4.151038,42.413304,430.568188,9.701939,10.893001,1.543517,70.558085,35.02578,3.990173,3.036807,4.29119,17.101149,37.016837,3.822818,1.13468,9.169589,35.985093,2.025303
EUR,2019-01-27,2019-01-27 23:59:59,19.446137,1355.375108,1.141272,3.801863,130.436399,56.539003,354.714313,0.428257,4.704897,9.288475,8.776214,27.707243,9.939681,8.953682,11.398465,,1861.415356,95.145028,1.141272,,3005.096581,3.084346,1.943014,,8.51164,1.95791,1.13584,3601.798645,0.817535,1.540547,656.665025,1.509162,118.589397,2634.400846,39.236805,124.495667,1732.808949,,2.289564,,412.85481,,81.013223,9792.116971,1,128.958079,,202.826969,2.976732,3.446524,2.44894,31.555027,4.771431,764.078168,16074.821819,7.712548,1.5748,2.426799,0.028586,317.656037,1277.095447,2.273529,135.503692,21.675728,2.583618,10.716491,4174.260401,4029.319119,4.191916,828.332133,15.566864,110.388437,61.833575,150.122685,,1.6689,,285.664387,7.848701,7.70062,80.990139,656.665255,86.212284,136.393509,661.938082,,587.755216,9728.548938,32.246656,1.141272,1712.820818,206.330948,7.466386,11.888065,26345.189251,114.49235,552.358706,7.425462,158.882247,15.578296,1.132823,183.45941,10356.647073,15.567304,4.303852,79.683981,1.959393,237.19063,1.589724,15.541275,25.663335,0.946611,2.056002,30.243719,119.388118,75.074381,0.4394,89.235515,13.579427,4.18645,0.86739,492.316423,20.420742,1017.689722,6.014395,,17.679041,6862.98444,0.86739,367.894879,4559.276149,59.977301,686.052937,0.809844,0.86408,48053.27463,1027.212786,0.346182,9504.054782,1.50751,15.53355,10.320572,,54.067798,124.860927,2039.282596,57.439672,5.581792,4.280454,36.99492,,4.155491,42.414265,431.030017,9.713649,10.904686,1.544267,70.633554,35.063332,3.994453,3.040064,4.286563,17.119016,37.056544,3.826916,1.135897,9.179425,35.985462,2.027471
EUR,2019-01-28,2019-01-28 23:59:59,19.549588,1361.135079,1.142851,3.836502,129.68595,56.594289,355.204839,0.430803,4.696798,9.24155,8.831207,27.97717,9.997715,8.966635,11.414223,,1864.561783,95.352583,1.142851,,3003.669397,3.088611,1.945702,,8.523381,1.959072,1.137765,3608.550808,0.818168,1.800955,657.059355,1.515563,118.490076,2639.985169,39.312348,124.685678,1744.681093,,2.296672,,413.712252,,81.256796,9811.372403,1,129.839406,,203.107583,2.97243,3.459984,2.459391,31.752945,4.771512,766.629517,16079.908115,7.727098,1.588576,2.426504,0.028626,317.334168,1280.806793,2.287016,135.278903,21.761104,2.580728,10.78011,4202.547566,4034.262421,4.197918,831.994815,15.611265,111.195842,61.845929,150.444673,,1.672648,,286.084075,7.863327,7.708868,81.250397,663.996228,86.227712,136.792839,662.853433,,588.568544,9782.800893,32.60585,1.142851,1724.561014,207.507528,7.464734,11.906208,26508.991377,115.062207,555.307246,7.425896,159.027531,15.620486,1.133336,183.856137,10514.225462,15.61111,4.298381,79.800234,1.955991,238.770042,1.594905,15.611294,25.759965,0.9522,2.057131,30.285541,119.599142,75.707912,0.439917,89.788625,13.649017,4.203507,0.868606,492.42573,20.179302,1008.565665,6.084425,,17.725335,6905.389457,0.868606,368.403622,4582.831237,60.023089,690.876075,0.810968,0.868451,48119.725302,1028.630239,0.346706,9588.516882,1.509591,15.619002,10.347711,,54.409406,124.866149,2083.988091,57.771275,5.719991,4.285518,37.222615,,4.16124,42.422542,433.723127,9.724169,10.889089,1.546448,70.753856,35.191785,3.999977,3.034234,4.292215,17.14294,37.268051,3.837122,1.137765,9.233892,36.028387,2.039531
